property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
37301,-37.637999,145.052345,32 Dransfield Way,EPPING,3700000,house,2015,3,1,2,SC_062,3295,45795,1794,46,0,hospital_053,3502,S_083,2291
53182,-37.8220214,145.010172,38 Stillman Street,RICHMOND,7975000,house,2011,2,1,0,SC_038,2071,19906,658,12,0,hospital_122,617,S_076,1886
45880,-37.720185,145.136015,174 Grand Boulevard,MONTMORENCY,13345000,house,2016,4,2,2,SC_051,5583,19987,1275,44,0,hospital_075,3139,S_194,2020
53736,-37.82425308,145.0097504,74 Stawell Street,RICHMOND,8865000,house,2009,2,1,0,SC_038,1821,19906,415,12,0,hospital_122,716,S_102,1796
90350,-37.962627000000005,145.044434,24 Erskine Avenue,CHELTENHAM,9440000,house,2016,2,2,2,SC_079,1530,19866,995,36,0,hospital_082,1111,S_023,1059
46288,-37.709959999999995,145.125646,90 Sherbourne Road,MONTMORENCY,4320000,house,2013,4,2,0,SC_051,5033,19986,696,40,0,hospital_075,1823,S_210,2170
5331,-37.864178,144.826617,73 David Street,ALTONA,5580000,house,2016,2,2,2,SC_033,4534,19926,424,30,0,hospital_141,5710,S_128,519
37337,-37.6601334,145.03076869999998,354 Dalton Road,EPPING,3905000,house,2011,3,2,2,SC_062,4914,20005,864,43,0,hospital_053,1578,S_229,1218
22624,-37.745899200000004,144.9632111,33 Railway Place,COBURG,6930000,house,2009,2,1,1,SC_030,1892,19965,395,28,0,hospital_084,1006,S_173,453
80346,-37.99228,145.17892700000002,5 Russet Court,KEYSBOROUGH,2720000,house,2009,3,1,2,SC_057,493,19889,1916,51,0,hospital_096,710,S_079,574
31865,-37.731753000000005,145.022727,136 Tyler Street,PRESTON,6720000,house,2013,2,1,1,SC_047,1009,20011,1796,29,0,hospital_025,2439,S_225,927
66572,-37.761984999999996,145.332942,6 Thornton Court,MOOROOLBARK,3850000,house,2012,3,1,2,SC_084,1726,19876,1485,61,0,hospital_113,1922,S_168,1304
86088,-37.89321518,144.99998469999997,129 Cochrane Street,BRIGHTON,14400000,house,2008,4,2,2,SC_015,3212,19953,534,19,0,hospital_116,1187,S_193,870
65554,-37.777685,145.317963,1 Wyuna Walk,MOOROOLBARK,7055000,house,2011,3,2,3,SC_084,2203,19877,926,55,0,hospital_113,3682,S_168,2074
53335,-37.81646347,144.99311830000002,45 Erin Street,RICHMOND,12825000,house,2007,3,1,1,SC_068,1865,19978,225,6,0,hospital_173,134,S_076,793
28544,-37.808234000000006,144.98518,18 Cambridge Street,COLLINGWOOD,16201000,house,2010,3,2,0,SC_068,1358,19977,687,7,0,hospital_170,271,S_175,535
43572,-37.713755,145.075996,2 Marilyn Court,WATSONIA,6930000,house,2014,4,2,0,SC_017,4722,19984,753,34,0,hospital_037,2120,S_020,2347
19727,-37.679905,144.89808100000002,4 Capri Court,WESTMEADOWS,7055000,house,2014,5,2,2,SC_059,1480,20030,1929,36,0,hospital_104,3800,S_153,2086
54479,-37.830141,145.038172,4 Kooyongkoot Road,HAWTHORN,1840000,house,2016,4,2,2,SC_083,1100,19904,977,20,0,hospital_127,650,S_208,1157
60901,-37.838937,145.203394,7 Cosgrove Street,VERMONT,6240000,house,2010,3,1,2,SC_088,3025,19901,2378,42,0,hospital_008,2368,S_202,2916
77862,-37.929407,145.15271,3 Albert Crescent,MULGRAVE,6110000,house,2012,3,2,1,SC_073,3893,19914,1583,42,0,hospital_076,2947,S_075,2681
40016,-37.69649124,145.06843569999998,20 Ellery Street,BUNDOORA,4774000,house,2009,2,1,1,SC_062,5210,19984,2103,34,0,hospital_041,739,S_155,1220
19488,-37.662213,144.934073,7 Yering Street,COOLAROO,3240000,house,2014,3,1,2,SC_072,1648,44817,719,39,0,hospital_104,1758,S_153,2078
80114,-37.992232,145.18448600000002,31 Bracknell Street,KEYSBOROUGH,4260000,house,2014,3,1,1,SC_057,980,19889,1676,51,0,hospital_096,1192,S_079,1059
64340,-37.791745,145.263469,36 Maroondah Highway,CROYDON,3850000,house,2014,3,1,2,SC_022,1908,19878,1561,51,0,hospital_164,1912,S_157,956
19144,-37.668271000000004,144.92144199999998,7 GRETA COURT,BROADMEADOWS,5376000,house,2010,4,2,0,SC_072,1950,44817,905,39,0,hospital_104,1958,S_153,1093
45201,-37.683299,145.129291,5 Patrick Close,GREENSBOROUGH,9268000,house,2014,3,2,2,SC_051,2888,19988,2804,48,0,hospital_075,3187,S_051,607
77467,-37.933873,145.19364299999998,128 Jacksons Road,MULGRAVE,6240000,house,2011,4,2,1,SC_073,3147,19891,3696,46,0,hospital_161,1789,S_067,511
5510,-37.77703476,144.8544769,14 Kannan Blvd,BRAYBROOK,9360000,house,2009,5,3,0,SC_102,1931,20021,2291,25,0,hospital_174,1933,S_131,1324
79670,-37.984046,145.15203,14 Serpentine Road,KEYSBOROUGH,6604000,house,2014,3,2,2,SC_057,2103,19890,2877,49,0,hospital_096,1977,S_079,2054
24119,-37.7188797,144.9715271,19 Marlborough Street,FAWKNER,5865000,house,2008,3,1,0,SC_030,2412,19963,927,32,0,hospital_139,2340,S_030,1596
67604,-37.766401,145.367119,6 Leigh Close,LILYDALE,6110000,house,2014,4,2,2,SC_084,4769,19876,2094,61,0,hospital_113,1191,S_081,1703
90227,-37.963889,145.048528,2 Tulip Grove,CHELTENHAM,14025000,house,2010,3,1,2,SC_079,1768,19866,612,36,0,hospital_082,820,S_023,807
85816,-37.89006,145.006301,72 Downshire Road,ELSTERNWICK,24800000,house,2010,4,3,2,SC_015,3273,19954,757,17,0,hospital_116,571,S_193,341
85902,-37.909009000000005,145.00262,1 Maskell Street,BRIGHTON,16660000,house,2013,3,2,0,SC_046,4621,19952,458,20,0,hospital_156,1019,S_151,373
90512,-37.961412,145.053465,30 Garfield Street,CHELTENHAM,3050000,house,2010,3,1,0,SC_079,1746,19866,590,36,0,hospital_082,311,S_023,299
43037,-37.723564,145.104038,266 Yallambie Road,YALLAMBIE,3840000,house,2011,4,1,0,SC_017,4756,19986,1793,40,0,hospital_075,2058,S_020,2129
63245,-37.797939299999996,145.27684019999998,1/15 Gallipoli Parade,CROYDON,10766000,house,2009,3,1,1,SC_022,563,19878,432,51,0,hospital_164,2165,S_182,383
76784,-37.923951,145.109531,33 View Street,CLAYTON,10650000,house,2015,2,1,1,SC_087,4654,19915,969,39,0,hospital_076,999,S_169,828
64851,-37.79154968,145.2719879,74-76 Alto Avenue,CROYDON,3480000,house,2008,4,3,2,SC_022,1286,19878,872,51,0,hospital_164,2310,S_181,934
89008,-37.953484,145.026064,7 Sydenham Street,HIGHETT,21150000,house,2014,4,2,2,SC_079,1403,19872,1497,40,0,hospital_058,1096,S_214,962
97114,-37.99899,145.277228,98 Nettle Drive,HALLAM,5110000,house,2015,3,1,3,SC_077,2629,19885,2187,59,0,hospital_069,4237,S_212,1199
50653,-37.789925,145.13664599999998,1 Anembo Court,DONCASTER,15470000,house,2013,4,2,2,SC_091,989,19897,3453,36,0,hospital_194,2639,S_188,1159
54317,-37.820316,145.040523,25 William Street,HAWTHORN,11040000,house,2011,2,1,0,SC_083,434,19904,381,20,0,hospital_127,731,S_208,446
28471,-37.797093,144.991479,121 Hotham Street,COLLINGWOOD,7264000,house,2015,2,1,0,SC_008,2514,19975,348,10,0,hospital_178,1571,S_060,872
47892,-37.810757,145.036346,14 Gordon Avenue,KEW,12600000,house,2010,2,1,0,SC_083,1083,19904,1192,20,0,hospital_086,1068,S_039,733
58159,-37.811124,145.140551,488 Middleborough Road,BLACKBURN,7002000,house,2015,3,1,1,SC_037,1821,19897,1075,36,0,hospital_154,1852,S_147,1871
63084,-37.825817,145.250708,74 Canterbury Road,HEATHMONT,12540000,house,2013,3,1,2,SC_032,2412,19871,608,46,0,hospital_105,1766,S_139,2381
94144,-38.078140999999995,145.12239399999999,2/662 Nepean Hwy,CARRUM,21080000,house,2013,4,3,3,SC_070,5386,19858,361,54,0,hospital_043,8011,S_077,2709
60565,-37.841728,145.192971,2 Locksley Chase,VERMONT,7320000,house,2012,4,2,2,SC_088,2757,19900,2641,40,0,hospital_192,2969,S_202,2470
88893,-37.947782000000004,145.035913,443 Highett Road,HIGHETT,8619000,house,2011,3,1,2,SC_079,477,19872,527,40,0,hospital_110,1641,S_069,476
89082,-37.945210100000004,145.00625530000002,1 King Street,SANDRINGHAM,10835000,house,2012,3,2,1,SC_046,2887,19948,589,29,0,hospital_036,381,S_088,964
82405,-37.988737,145.242779,77 Tristania Street,DOVETON,3636000,house,2014,3,1,1,SC_077,1894,19888,2903,54,0,hospital_119,2127,S_195,1804
86354,-37.89586639,145.00199890000002,21 Hamilton Street,BRIGHTON,6480000,house,2008,2,1,2,SC_015,3556,19953,211,19,0,hospital_013,985,S_193,1047
34003,-37.72891,144.993726,17 Monash Street,RESERVOIR,10320000,house,2016,3,1,2,SC_103,1391,20011,798,29,0,hospital_139,1318,S_030,898
62367,-37.821694,145.238821,9 Bellevue Ave,RINGWOOD,5640000,house,2011,3,1,1,SC_032,1328,19871,893,46,0,hospital_105,1233,S_190,1354
76202,-37.89787292,145.0822601,42 Carlisle Crescent,HUGHESDALE,5200000,house,2008,2,1,2,SC_087,1054,19918,525,32,0,hospital_166,2088,S_167,1053
93568,-38.005469,145.099402,60 Hall Mark Road,MORDIALLOC,6688000,house,2012,3,2,2,SC_003,3928,19863,1037,44,0,hospital_001,2857,S_119,1152
48326,-37.811656,145.02861000000001,34 Denmark Street,KEW,12000000,house,2015,3,1,1,SC_083,1157,19905,1238,19,0,hospital_086,879,S_039,686
53055,-37.832516999999996,144.999761,324 Mary Street,RICHMOND,14700000,house,2010,3,2,1,SC_038,1166,19907,721,6,0,hospital_196,683,S_102,1147
40938,-37.694241999999996,145.069682,6 Hayden Court,BUNDOORA,4980000,house,2011,4,2,1,SC_062,4938,19984,2237,34,0,hospital_041,669,S_155,1396
21488,-37.776284999999994,144.95959,7 Black Street,BRUNSWICK,13100000,house,2011,3,2,2,SC_011,3882,19969,163,20,0,hospital_102,1369,S_138,242
91311,-37.9764283,145.03890810000001,16 Morey Road,BEAUMARIS,8730000,house,2012,5,2,2,SC_079,3044,19866,1752,36,0,hospital_055,1219,S_011,2141
73103,-37.858004,145.303811,19 Emerald Court,BORONIA,6624000,house,2014,3,2,2,SC_049,4071,19869,1728,53,0,hospital_049,1923,S_146,1627
57717,-37.829884,145.138666,18 Hirst Street,BLACKBURN,6360000,house,2009,3,1,0,SC_037,1869,19897,1029,36,0,hospital_047,1518,S_018,779
13330,-37.72019958,144.7669983,6 Poa Court,DELAHEY,4102000,house,2009,3,2,1,SC_048,2655,20000,2215,39,0,hospital_057,6132,S_094,2151
86359,-37.923359999999995,144.99737,21 Moffat Street,BRIGHTON,22800000,house,2010,4,2,2,SC_046,4021,19950,800,24,0,hospital_156,1387,S_009,909
23109,-37.725823999999996,144.98327,7 Toxteth Park Street,COBURG NORTH,5962000,house,2013,3,1,2,SC_103,2247,20011,1740,29,0,hospital_139,1593,S_030,421
12991,-37.7131691,144.7754669,33 Currie Drive,DELAHEY,4800000,house,2009,4,2,2,SC_107,3221,20000,1345,39,0,hospital_057,6289,S_094,1211
1891,-37.779648,144.88256299999998,18 Emu Road,MAIDSTONE,3880000,house,2008,3,1,2,SC_052,815,20027,2356,0,1,hospital_003,1515,S_049,927
63644,-37.784925,145.292911,163 Dorset Road,CROYDON,6416000,house,2010,3,1,1,SC_022,1797,19878,1594,51,0,hospital_164,4151,S_181,1618
82441,-37.991732,145.25309099999998,88 Sheoak Street,DOVETON,5040000,house,2013,3,1,2,SC_077,1555,19885,3244,59,0,hospital_119,3082,S_195,1615
32272,-37.74983597,145.00900269999997,209 Raglan Street,PRESTON,10752000,house,2009,3,1,2,SC_103,1299,20013,912,25,0,hospital_035,1459,S_105,492
55740,-37.837777,145.06812,5 Finsbury Way,CAMBERWELL,32300000,house,2014,4,2,2,SC_099,1738,19851,298,30,0,hospital_168,1474,S_160,399
70584,-37.875462,145.102069,19 Jindabyne Avenue,CHADSTONE,8505000,house,2012,3,1,0,SC_042,951,19840,904,28,0,hospital_098,1975,S_112,1241
10024,-37.785571000000004,144.922428,127 Edinburgh Street,FLEMINGTON,8540000,house,2014,2,1,0,SC_011,657,20040,608,14,0,hospital_114,1223,S_086,511
49005,-37.809473,145.065258,13 Pretoria Street,DEEPDENE,21560000,house,2014,4,1,2,SC_099,1772,19892,1846,27,0,hospital_064,1493,S_137,1823
9341,-37.85544,144.71524499999998,18 Ellesmere Court,TRUGANINA,5625000,house,2011,4,2,2,SC_053,1139,46468,3253,32,0,hospital_073,3969,S_007,2771
26200,-37.60055923,144.94125369999998,27 Benston Street,CRAIGIEBURN,4590000,house,2008,3,2,0,SC_110,293,40221,229,45,0,hospital_104,5875,S_005,407
89843,-37.96944046,145.0802612,10 Willow Avenue,CHELTENHAM,5640000,house,2008,3,1,1,SC_003,795,19865,1915,39,0,hospital_109,900,S_003,1651
65531,-37.776441999999996,145.34129,1 Darnley Way,MOOROOLBARK,4200000,house,2010,4,2,2,SC_084,3152,19876,2396,61,0,hospital_113,2000,S_081,1975
24825,-37.672892,144.969305,7 SYLVAN WAY,CAMPBELLFIELD,4032000,house,2011,3,1,2,SC_072,4826,19960,2128,39,0,hospital_053,4787,S_161,2091
80227,-37.982824,145.16660900000002,4 Koala Court,KEYSBOROUGH,6710000,house,2016,3,2,1,SC_057,1250,19890,1958,49,0,hospital_096,1263,S_079,1250
35303,-37.697365999999995,145.01398400000002,6 Falk Avenue,RESERVOIR,5265000,house,2010,3,1,2,SC_047,4804,20008,333,36,0,hospital_139,2650,S_228,2752
29245,-37.76829529,144.98956299999998,109 Arthurton Road,NORTHCOTE,7452000,house,2008,4,2,1,SC_103,3376,20016,532,20,0,hospital_035,1716,S_105,2282
22464,-37.741181,144.95582199999998,28 Kelson Street,COBURG,17920000,house,2015,4,2,1,SC_030,1098,19965,674,28,0,hospital_084,1455,S_172,829
48823,-37.804331,145.051629,9 Weir Street,KEW,35020000,house,2015,4,3,2,SC_083,2284,19903,2074,23,0,hospital_064,566,S_137,1699
91732,-37.98579,145.039757,59 Scott Street,BEAUMARIS,12090000,house,2013,3,1,2,SC_079,4082,19865,2271,39,0,hospital_055,1258,S_011,2044
19706,-37.677374,144.89401999999998,32 Pascoe Street,WESTMEADOWS,9120000,house,2013,4,2,2,SC_059,1447,20030,2341,36,0,hospital_104,3772,S_153,2435
4269,-37.84072113,144.8645935,211 Mason Street,NEWPORT,5980000,house,2008,3,1,2,SC_033,2214,19994,1685,20,0,hospital_141,3382,S_056,1702
78823,-37.949827,145.16135,21 Davis Way,SPRINGVALE,6200000,house,2011,4,2,2,SC_057,4889,19913,694,44,0,hospital_124,2816,S_075,946
49384,-37.807446999999996,145.064523,30 Gordon Street,DEEPDENE,31450000,house,2010,4,2,2,SC_099,1965,19892,2078,27,0,hospital_064,1433,S_137,1597
2354,-37.80737305,144.8817444,54 Empress Avenue,KINGSVILLE,4680000,house,2006,3,1,0,SC_043,2344,20023,694,19,0,hospital_056,1632,S_201,1609
20649,-37.772841,144.950531,170 Union Street,BRUNSWICK,14400000,house,2009,4,1,2,SC_011,3206,19969,758,20,0,hospital_102,957,S_074,899
29703,-37.774073,145.013688,212 Mitchell Street,NORTHCOTE,10790000,house,2012,3,1,0,SC_001,2566,19930,634,18,0,hospital_035,1344,S_219,2550
48148,-37.811165,145.022853,24 Bowen Street,KEW,16000000,house,2011,2,1,2,SC_083,1525,19905,1186,19,0,hospital_032,939,S_039,929
24067,-37.703951,144.975186,17 Elsa Street,FAWKNER,4656000,house,2014,3,1,2,SC_030,3860,19961,1482,35,0,hospital_139,2520,S_161,2190
58379,-37.811285,145.146286,9 Kevin Avenue,BLACKBURN,23800000,house,2015,5,2,2,SC_037,2269,19898,1031,35,0,hospital_154,2349,S_018,2243
63782,-37.803121999999995,145.30066399999998,1a Allaware Avenue,CROYDON,3366000,house,2012,3,1,1,SC_022,1610,19878,1961,51,0,hospital_164,3997,S_224,858
6341,-37.788914,144.838397,1B Pizzey Street,SUNSHINE,6160000,house,2015,3,1,1,SC_102,847,20021,487,25,0,hospital_174,1352,S_080,935
27455,-37.607005,144.9274,6 Yarcombe Crescent,CRAIGIEBURN,3500000,house,2011,3,2,2,SC_110,1473,40221,1518,45,0,hospital_104,4902,S_005,1422
65556,-37.7826706,145.3228375,1/1 Mark Street,MOOROOLBARK,4290000,house,2011,3,1,1,SC_084,2839,19877,946,55,0,hospital_113,3634,S_224,2429
34560,-37.728869,145.026579,2A McComas Street,RESERVOIR,4280000,house,2016,2,1,2,SC_047,1126,20011,2096,29,0,hospital_025,1972,S_225,479
46210,-37.72827911,145.13121030000002,67 Sackville Street,MONTMORENCY,7275000,house,2008,4,2,2,SC_009,5410,19986,1678,40,0,hospital_075,3408,S_194,2783
35826,-37.686417,145.03934099999998,1 Middle Court,THOMASTOWN,4015000,house,2010,3,1,2,SC_062,5612,20007,2309,38,0,hospital_041,2153,S_155,1933
34306,-37.714816,145.01424599999999,21 Whitelaw Street,RESERVOIR,6902000,house,2013,3,1,2,SC_103,2962,20010,678,32,0,hospital_139,1457,S_225,1699
50072,-37.762149,145.086085,24 Robert Street,BULLEEN,10400000,house,2016,4,3,1,SC_009,644,19935,2305,26,0,hospital_004,2234,S_154,651
25027,-37.577577000000005,144.912025,10 Parkhaven Street,CRAIGIEBURN,5920000,house,2015,4,2,2,SC_005,815,40221,3860,45,0,hospital_104,8173,S_178,2664
35560,-37.726886,145.034955,76 Seston Street,RESERVOIR,7040000,house,2010,3,1,2,SC_047,1361,20010,2701,32,0,hospital_025,1320,S_225,590
36530,-37.665094,144.98973600000002,60 Mosaic Drive,LALOR,5040000,house,2016,4,2,2,SC_026,5863,20006,2420,40,0,hospital_053,2797,S_228,2549
95532,-37.914505,145.029744,31 Wright Street,BENTLEIGH,17550000,house,2014,3,1,2,SC_046,2883,19939,714,38,0,hospital_126,1795,S_107,1220
77904,-37.917346,145.1629,30 Clunies Ross Crescent,MULGRAVE,7890000,house,2010,3,2,2,SC_073,2370,19914,3163,42,0,hospital_065,3620,S_148,1398
49180,-37.81830597,145.0854187,2 Talbot Avenue,BALWYN,8100000,house,2009,2,2,1,SC_099,2499,19894,725,31,0,hospital_117,2791,S_136,2122
72592,-37.851967,145.245733,8 Kingsford Street,BAYSWATER,4200000,house,2009,3,1,3,SC_032,4611,19870,2275,50,0,hospital_179,1624,S_139,2112
25078,-37.588563,144.918752,11 Acland St,CRAIGIEBURN,5640000,house,2014,4,2,2,SC_016,647,40221,2621,45,0,hospital_104,6918,S_178,1474
92381,-37.978171,145.077112,61 Glenelg Drive,MENTONE,11970000,house,2013,4,2,2,SC_003,1309,19865,1126,39,0,hospital_133,982,S_003,657
54147,-37.820378000000005,145.041527,16 Falmouth Street,HAWTHORN,17080000,house,2013,2,1,1,SC_083,522,19903,441,23,0,hospital_127,791,S_208,535
95610,-37.91238785,145.036087,35 Exhibition Street,MCKINNON,8960000,house,2009,2,1,2,SC_046,3024,19940,302,36,0,hospital_126,1968,S_107,954
43470,-37.702199,145.076943,13 Castlereagh Place,WATSONIA,11550000,house,2016,4,2,2,SC_062,5674,19984,1146,34,0,hospital_041,1716,S_155,1983
79271,-37.950365000000005,145.140515,61 Windsor Ave,SPRINGVALE,6160000,house,2009,3,1,2,SC_003,5072,19913,1139,44,0,hospital_076,3632,S_075,1033
57916,-37.824042999999996,145.14316399999998,27 Myrtle Grove,BLACKBURN,7680000,house,2010,3,1,1,SC_037,1906,19897,422,36,0,hospital_060,1508,S_018,898
42521,-37.739369,145.06209099999998,69A Grandview Grove,ROSANNA,16000000,house,2016,5,3,2,SC_017,1910,19936,528,28,0,hospital_090,1479,S_100,2272
47619,-37.707142,145.153849,9 Helene Street,ELTHAM,6825000,house,2011,4,2,2,SC_051,3762,19987,889,44,0,hospital_075,4231,S_194,948
37680,-37.656467,145.038493,68 Narina Way,EPPING,5250000,house,2015,3,1,3,SC_062,4177,20005,866,43,0,hospital_053,2013,S_229,2007
76098,-37.90359879,145.08126830000003,34 Canterbury Street,HUGHESDALE,10680000,house,2009,4,2,1,SC_087,1690,19917,715,34,0,hospital_166,2223,S_167,1689
45557,-37.681739,145.122556,9 Carmel Close,GREENSBOROUGH,10065000,house,2011,4,2,2,SC_051,3396,19985,2775,38,0,hospital_075,2990,S_051,1225
32570,-37.743159000000006,145.01028300000002,30 David Street,PRESTON,7381000,house,2014,4,1,2,SC_103,834,20013,930,25,0,hospital_035,2209,S_084,937
17196,-37.706386,144.95335,4 Staples Court,HADFIELD,7500000,house,2013,3,1,2,SC_030,2910,19961,800,35,0,hospital_139,4129,S_004,1288
27439,-37.60629,144.922819,6 Swansea Court,CRAIGIEBURN,6032000,house,2016,3,2,2,SC_016,1690,40221,1875,45,0,hospital_104,4947,S_005,1677
69768,-37.870723,145.108164,22 Electra Avenue,ASHWOOD,11872000,house,2014,3,1,1,SC_042,1638,19840,471,28,0,hospital_089,1925,S_112,1352
40260,-37.707819,145.054869,29 Greenwood Drive,BUNDOORA,7040000,house,2011,3,1,1,SC_047,4046,19983,2383,31,0,hospital_037,706,S_155,1015
85922,-37.918975,145.001553,1/5 Collington Avenue,BRIGHTON,6288000,house,2014,3,1,1,SC_046,3956,19951,629,22,0,hospital_156,1189,S_009,654
9909,-37.782365999999996,144.924477,10 Dartford Street,FLEMINGTON,12630000,house,2011,3,2,2,SC_011,733,20040,679,14,0,hospital_007,868,S_086,613
75483,-37.888564,145.061037,8 Tranmere Avenue,CARNEGIE,8720000,house,2016,2,1,2,SC_041,472,19920,337,28,0,hospital_108,2389,S_015,418
82528,-37.901410999999996,145.279257,11 Monbulk Crescent,ROWVILLE,5566000,house,2011,4,2,2,SC_049,2662,19868,2605,55,0,hospital_150,3003,S_199,1649
89220,-37.952104,145.017906,15 Dreadnought Street,SANDRINGHAM,14000000,house,2010,3,1,0,SC_079,2060,19948,1187,29,0,hospital_058,1050,S_214,831
23509,-37.650397,144.901418,22 Arkley Drive,GREENVALE,4880000,house,2011,4,2,3,SC_072,1833,44817,2471,39,0,hospital_104,1674,S_211,2083
32996,-37.747795,144.992697,5F Austral Avenue,PRESTON,10880000,house,2014,3,2,2,SC_103,1224,20013,701,25,0,hospital_144,2078,S_105,1029
20278,-37.773635999999996,144.965689,1 Essex Street,BRUNSWICK,10688000,house,2010,2,1,0,SC_008,4269,19969,631,20,0,hospital_024,1963,S_138,418
8903,-37.877456,144.755411,16 Eva Court,SEABROOK,3980000,house,2015,3,1,2,SC_092,2915,46468,1097,32,0,hospital_073,6648,S_007,1565
84853,-37.879828,144.988148,30 Rothesay Avenue,ELWOOD,29600000,house,2014,3,2,2,SC_015,1401,19955,760,15,0,hospital_009,1723,S_133,871
33945,-37.705936,145.013299,16 Jinghi Road,RESERVOIR,7536000,house,2014,2,1,1,SC_103,3876,20009,398,33,0,hospital_139,1864,S_225,2511
56615,-37.850809999999996,145.106622,35 Mcintyre Street,BURWOOD,9775000,house,2010,3,1,2,SC_042,3238,19849,2296,34,0,hospital_089,1320,S_112,2075
36160,-37.673632,145.038204,13 Boston Road,LALOR,5664000,house,2012,3,2,2,SC_062,4831,20006,2043,40,0,hospital_041,2948,S_229,1765
53290,-37.827562,144.994488,42 Green Street,CREMORNE,4960000,house,2011,2,1,0,SC_038,1887,19907,261,6,0,hospital_146,1102,S_102,1867
53732,-37.814262,145.003704,74 Buckingham Street,RICHMOND,22610000,house,2013,5,2,1,SC_068,2786,19977,1075,7,0,hospital_134,374,S_076,883
77174,-37.929738,145.107718,22 Wandoo Avenue,CLARINDA,7826000,house,2010,4,1,0,SC_003,4890,19915,1258,39,0,hospital_076,1435,S_170,934
38227,-37.772609,145.031436,31 Bennett Street,ALPHINGTON,12400000,house,2013,3,2,2,SC_001,1050,19931,644,20,0,hospital_039,1030,S_219,1026
78428,-37.924109,145.188568,8B Stadium Circuit,MULGRAVE,5520000,house,2014,4,3,2,SC_073,2000,19913,4183,44,0,hospital_161,2692,S_067,1324
96279,-37.926079,145.040494,82 Jasper Road,BENTLEIGH,4960000,house,2011,3,1,2,SC_046,1505,19938,453,40,0,hospital_110,841,S_107,742
52859,-37.828922,145.011482,27 Parkville Street,BURNLEY,12992000,house,2010,3,1,0,SC_038,1327,19906,377,12,0,hospital_122,1208,S_102,1303
57425,-37.820578000000005,145.059122,844 Burke Road,CANTERBURY,17510000,house,2014,3,2,2,SC_099,429,19853,667,24,0,hospital_064,1629,S_113,956
74399,-37.881219,145.020235,8/3-5 Gerard Street,CAULFIELD,5050000,house,2012,2,1,1,SC_023,2065,19954,1743,17,0,hospital_080,521,S_166,639
3263,-37.822404999999996,144.895445,284 Hyde Street,YARRAVILLE,7310000,house,2014,2,1,2,SC_033,4307,19996,875,15,0,hospital_056,3358,S_201,2421
69572,-37.867059999999995,145.11153000000002,147 Huntingdale Road,ASHWOOD,13345000,house,2016,3,1,1,SC_042,2099,19840,730,28,0,hospital_089,1866,S_112,1563
1881,-37.811128000000004,144.883519,170 Williamstown Road,KINGSVILLE,7501000,house,2011,3,2,2,SC_043,2744,19996,771,15,0,hospital_056,2017,S_201,1720
23184,-37.748528,144.9599,8 McPherson Street,COBURG,10125000,house,2013,4,1,1,SC_030,1990,19966,684,26,0,hospital_084,633,S_173,863
95988,-37.906149,145.051088,58 Draper Street,ORMOND,22200000,house,2016,4,3,1,SC_041,2473,19941,1059,35,0,hospital_159,2262,S_107,1685
777,-37.807952,144.89781100000002,282 Nicholson Street,SEDDON,8080000,house,2013,2,1,2,SC_011,3271,19997,221,14,0,hospital_003,1909,S_201,802
65186,-37.799559,145.305648,18 Wavell Avenue,KILSYTH,8721000,house,2014,3,1,3,SC_022,1985,19877,1752,55,0,hospital_164,4496,S_224,503
88731,-37.952451,145.02908100000002,28 Highland Avenue,HIGHETT,8300000,house,2014,3,1,1,SC_079,1115,19872,1208,40,0,hospital_058,1351,S_214,992
69230,-37.86447525,145.0287476,6 Evandale Road,MALVERN,11955000,house,2009,2,1,1,SC_023,1800,19944,203,18,0,hospital_092,78,S_013,207
37796,-37.652446000000005,145.035411,8 Sunrise Court,EPPING,5400000,house,2015,3,1,1,SC_062,4415,20005,466,43,0,hospital_053,1670,S_229,2114
55779,-37.836166999999996,145.05648300000001,530A Burke Road,CAMBERWELL,18500000,house,2015,3,2,2,SC_099,1323,19853,1086,24,0,hospital_168,1100,S_113,804
90755,-37.952878999999996,145.06071,5 Bernard Street,CHELTENHAM,9920000,house,2014,3,1,2,SC_079,1773,19866,1625,36,0,hospital_082,911,S_023,849
56537,-37.853864,145.115497,3 Collier Court,BURWOOD,4977000,house,2012,3,1,1,SC_042,3357,19840,2217,28,0,hospital_089,1917,S_097,1665
46624,-37.711484999999996,145.16496,14 Tadema Crescent,ELTHAM,7714000,house,2016,3,2,2,SC_051,4234,19987,1526,44,0,hospital_075,5252,S_194,727
37069,-37.632635,145.024133,20 Taggerty Grove,EPPING,5695000,house,2011,3,2,1,SC_062,5809,20005,2261,43,0,hospital_053,2213,S_196,1381
16428,-37.695978000000004,144.940608,121 John Street,GLENROY,5600000,house,2013,3,1,2,SC_030,4140,19961,1691,35,0,hospital_104,5345,S_004,1240
28406,-37.80143356,144.9747925,8 Moor Street,FITZROY,5310000,house,2007,2,1,0,SC_008,1238,19843,1083,8,0,hospital_125,716,S_200,462
89543,-37.954314000000004,145.011729,45 Tennyson Street,SANDRINGHAM,31590000,house,2014,4,3,2,SC_079,2639,19948,769,29,0,hospital_058,1016,S_214,1347
